n_size,option,measurement_unit,mean
100000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,31.062174479166668
100000,Compressed Vector Downsampler - LTTBDownsampler - vlc_vector_comma_2,kilobytes,32.3884765625
100000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,31.062174479166668
100000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - vlc_vector_comma_2,kilobytes,32.43785807291667
100000,Original Data,kilobytes,782.9879557291666
100000,TS Downsample - LTTBDownsampler,kilobytes,33.137369791666664
100000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,33.139973958333336
12000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,31.062174479166668
12000,Compressed Vector Downsampler - LTTBDownsampler - vlc_vector_comma_2,kilobytes,31.062174479166668
12000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,12.5078125
12000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - vlc_vector_comma_2,kilobytes,12.5078125
12000,Original Data,kilobytes,95.48795572916667
12000,TS Downsample - LTTBDownsampler,kilobytes,33.137369791666664
12000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,12.511946614583334
20000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,31.062174479166668
20000,Compressed Vector Downsampler - LTTBDownsampler - vlc_vector_comma_2,kilobytes,32.874088541666666
20000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,12.51513671875
20000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - vlc_vector_comma_2,kilobytes,12.51513671875
20000,Original Data,kilobytes,157.98795572916666
20000,TS Downsample - LTTBDownsampler,kilobytes,33.137369791666664
20000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,14.387369791666666
300000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,31.465234375
300000,Compressed Vector Downsampler - LTTBDownsampler - vlc_vector_comma_2,kilobytes,31.0841796875
300000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,31.07421875
300000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - vlc_vector_comma_2,kilobytes,31.086263020833332
300000,Original Data,kilobytes,2345.4879557291665
300000,TS Downsample - LTTBDownsampler,kilobytes,33.14205729166667
300000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,33.145182291666664
6000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,31.062174479166668
6000,Compressed Vector Downsampler - LTTBDownsampler - vlc_vector_comma_2,kilobytes,31.062174479166668
6000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,12.5078125
6000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - vlc_vector_comma_2,kilobytes,12.5078125
6000,Original Data,kilobytes,48.61416015625
6000,TS Downsample - LTTBDownsampler,kilobytes,33.137369791666664
6000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,12.5078125
70000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,31.119791666666668
70000,Compressed Vector Downsampler - LTTBDownsampler - vlc_vector_comma_2,kilobytes,31.062174479166668
70000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,32.43388671875
70000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - vlc_vector_comma_2,kilobytes,31.062174479166668
70000,Original Data,kilobytes,548.6150390625
70000,TS Downsample - LTTBDownsampler,kilobytes,33.137369791666664
70000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,33.137369791666664
