n_size,option,measurement_unit,mean
100000,Altair Line Plot,seconds,0.012260559806600213
100000,MatPlotlib Line Plot,seconds,0.013835133581111828
100000,Plotly Line Plot,seconds,0.007879756577312946
100000,Pygal Line Plot,seconds,0.003089411525676648
12000,Altair Line Plot,seconds,0.007408973512550195
12000,MatPlotlib Line Plot,seconds,0.008816490446527799
12000,Plotly Line Plot,seconds,0.0032847346582760414
12000,Pygal Line Plot,seconds,0.0008562766015529633
20000,Altair Line Plot,seconds,0.008444909503062566
20000,MatPlotlib Line Plot,seconds,0.009772133858253559
20000,Plotly Line Plot,seconds,0.004269638611003756
20000,Pygal Line Plot,seconds,0.0013194064454485972
2000,Altair Line Plot,seconds,0.011613263608887791
2000,MatPlotlib Line Plot,seconds,0.01302420380525291
2000,Plotly Line Plot,seconds,0.007568920776247978
2000,Pygal Line Plot,seconds,0.003002257194990913
300000,Altair Line Plot,seconds,0.012471904791891576
300000,MatPlotlib Line Plot,seconds,0.013988817110657692
300000,Plotly Line Plot,seconds,0.007995480438694358
300000,Pygal Line Plot,seconds,0.003141230174029867
6000,Altair Line Plot,seconds,0.006645149970427156
6000,MatPlotlib Line Plot,seconds,0.007996905626108249
6000,Plotly Line Plot,seconds,0.002590721535185973
6000,Pygal Line Plot,seconds,0.0004911364832272132
70000,Altair Line Plot,seconds,0.012428491981700063
70000,MatPlotlib Line Plot,seconds,0.013827993037799994
70000,Plotly Line Plot,seconds,0.00788666553174456
70000,Pygal Line Plot,seconds,0.003120458669339617
