n_size,option,measurement_unit,mean
10000,dac_vector - 5 - MinMaxLTTBDownsampler,seconds,4.819035530090332e-06
10000,vlc_vector_comma_2 - 0 - LTTBDownsampler,seconds,1.7298460006713866e-06
10000,vlc_vector_comma_2 - 0 - MinMaxLTTBDownsampler,seconds,1.8835067749023438e-06
10000,vlc_vector_comma_2 - 1 - LTTBDownsampler,seconds,3.6219596862792967e-06
10000,vlc_vector_comma_2 - 1 - MinMaxLTTBDownsampler,seconds,4.267692565917968e-06
10000,vlc_vector_comma_2 - 10 - LTTBDownsampler,seconds,3.7174224853515626e-06
10000,vlc_vector_comma_2 - 10 - MinMaxLTTBDownsampler,seconds,4.4226646423339845e-06
10000,vlc_vector_comma_2 - 2 - LTTBDownsampler,seconds,3.65757942199707e-06
10000,vlc_vector_comma_2 - 2 - MinMaxLTTBDownsampler,seconds,4.369020462036133e-06
10000,vlc_vector_comma_2 - 5 - LTTBDownsampler,seconds,3.6861658096313478e-06
10000,vlc_vector_comma_2 - 5 - MinMaxLTTBDownsampler,seconds,4.401803016662597e-06
10000,vlc_vector_elias_delta - 0 - LTTBDownsampler,seconds,2.3642778396606443e-06
10000,vlc_vector_elias_delta - 0 - MinMaxLTTBDownsampler,seconds,2.0116567611694336e-06
10000,vlc_vector_elias_delta - 1 - LTTBDownsampler,seconds,4.237174987792968e-06
10000,vlc_vector_elias_delta - 1 - MinMaxLTTBDownsampler,seconds,4.541873931884766e-06
10000,vlc_vector_elias_delta - 10 - LTTBDownsampler,seconds,4.3069124221801755e-06
10000,vlc_vector_elias_delta - 10 - MinMaxLTTBDownsampler,seconds,4.544854164123535e-06
10000,vlc_vector_elias_delta - 2 - LTTBDownsampler,seconds,4.271507263183594e-06
10000,vlc_vector_elias_delta - 2 - MinMaxLTTBDownsampler,seconds,4.369020462036133e-06
10000,vlc_vector_elias_delta - 5 - LTTBDownsampler,seconds,4.303336143493652e-06
10000,vlc_vector_elias_delta - 5 - MinMaxLTTBDownsampler,seconds,4.491209983825683e-06
10000,vlc_vector_elias_gamma - 0 - LTTBDownsampler,seconds,2.0632505416870118e-06
10000,vlc_vector_elias_gamma - 0 - MinMaxLTTBDownsampler,seconds,2.002716064453125e-06
10000,vlc_vector_elias_gamma - 1 - LTTBDownsampler,seconds,3.922295570373535e-06
10000,vlc_vector_elias_gamma - 1 - MinMaxLTTBDownsampler,seconds,4.38988208770752e-06
10000,vlc_vector_elias_gamma - 10 - LTTBDownsampler,seconds,4.003024101257324e-06
10000,vlc_vector_elias_gamma - 10 - MinMaxLTTBDownsampler,seconds,4.38988208770752e-06
10000,vlc_vector_elias_gamma - 2 - LTTBDownsampler,seconds,3.9458036422729494e-06
10000,vlc_vector_elias_gamma - 2 - MinMaxLTTBDownsampler,seconds,4.413723945617676e-06
10000,vlc_vector_elias_gamma - 5 - LTTBDownsampler,seconds,3.9923667907714845e-06
10000,vlc_vector_elias_gamma - 5 - MinMaxLTTBDownsampler,seconds,4.300475120544434e-06
10000,vlc_vector_fibonacci - 0 - LTTBDownsampler,seconds,1.8718719482421876e-06
10000,vlc_vector_fibonacci - 0 - MinMaxLTTBDownsampler,seconds,1.990795135498047e-06
10000,vlc_vector_fibonacci - 1 - LTTBDownsampler,seconds,3.849148750305176e-06
10000,vlc_vector_fibonacci - 1 - MinMaxLTTBDownsampler,seconds,4.410743713378906e-06
10000,vlc_vector_fibonacci - 10 - LTTBDownsampler,seconds,3.878474235534668e-06
