n_size,option,measurement_unit,mean
100000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,0.004203464447831114
100000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,0.004215361597016454
100000,TS Downsample - LTTBDownsampler,kilobytes,0.0002294276375323534
100000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,0.00023805486659208934
12000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,0.004131932603195309
12000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,0.001075695330897967
12000,TS Downsample - LTTBDownsampler,kilobytes,0.00017574834637343884
12000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,0.00018291411300500233
20000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,0.004214677416409056
20000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,0.0017168421453485885
20000,TS Downsample - LTTBDownsampler,kilobytes,0.00018649130749205748
20000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,0.0001787504181265831
300000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,0.0042183745341996355
300000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,0.0042035327448199196
300000,TS Downsample - LTTBDownsampler,kilobytes,0.0002528117038309574
300000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,0.0002496184315532446
6000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,0.004117374106620749
6000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,0.0005959521047770977
6000,TS Downsample - LTTBDownsampler,kilobytes,0.00015721564802030722
6000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,0.00014361214513580005
70000,Compressed Vector Downsampler - LTTBDownsampler - dac_vector,kilobytes,0.00420710863545537
70000,Compressed Vector Downsampler - MinMaxLTTBDownsampler - dac_vector,kilobytes,0.004216978900755445
70000,TS Downsample - LTTBDownsampler,kilobytes,0.00022520958445966245
70000,TS Downsample - MinMaxLTTBDownsampler,kilobytes,0.00023097268616159756
